bid_discount,count_linktot_in,count_linktot_out,auction_type,participated,logmiles_fiwo,logcapital,backlog_lagged,firm_type_unlim_liab,auction_id,labor,region,year
11.39,8,15,0,1,3.045237,0,0,1,365399,8,"EMILIA ROMAGNA",2006
,8,9,0,0,,0,0,1,370076,8,"EMILIA ROMAGNA",2006
15.59,9,14,0,1,1.823581,0,0,1,370805,8,"EMILIA ROMAGNA",2007
12.1,9,14,0,1,3.441059,0,0,1,371924,8,"EMILIA ROMAGNA",2007
11.75,6,18,0,1,3.690728,0,0,1,372216,8,"EMILIA ROMAGNA",2007
17.2961,3,1,0,1,3.365501,0,0,1,373155,8,"EMILIA ROMAGNA",2007
,12,12,0,0,,0,0,1,375119,8,"EMILIA ROMAGNA",2007
,0,53,0,0,6.639557,0,0,0,320994,4,"PIEMONTE",2006
,0,56,0,0,6.622708,0,0,0,325264,4,"PIEMONTE",2006
,0,56,0,0,6.589178,0,0,0,327626,4,"PIEMONTE",2006
,0,56,0,0,6.638192,0,0,0,329386,4,"PIEMONTE",2006
,0,56,0,0,6.630017,0,0,0,331760,4,"PIEMONTE",2006
,1,55,0,0,6.620704,0,0,0,333273,4,"PIEMONTE",2006
,0,56,0,0,6.617828,0,0,0,333495,4,"PIEMONTE",2006
,0,56,0,0,6.617828,0,0,0,333496,4,"PIEMONTE",2006
,0,56,0,0,6.605755,0,0,0,334334,4,"PIEMONTE",2006
,0,56,0,0,6.580007,0,0,0,336221,4,"PIEMONTE",2006
,0,53,0,0,6.612241,0,0,0,340332,4,"PIEMONTE",2006
18.821,3,53,0,1,6.594375,0,0,0,341340,4,"PIEMONTE",2006
,0,56,0,0,6.594375,0,0,0,341341,4,"PIEMONTE",2006
12.749,3,53,0,1,6.594375,0,0,0,341342,4,"PIEMONTE",2006
19.466,3,53,0,1,6.641785,0,0,0,341344,4,"PIEMONTE",2006
,0,56,0,0,,0,0,0,341345,4,"PIEMONTE",2006
,3,53,0,0,,0,0,0,341346,4,"PIEMONTE",2006
13.196,3,53,0,1,6.641785,0,0,0,341347,4,"PIEMONTE",2006
,0,53,0,0,6.589178,0,0,,344131,,"PIEMONTE",2006
,0,53,0,0,6.609825,0,0,,351323,,"PIEMONTE",2006
,0,56,0,0,6.633567,0,0,,355370,,"PIEMONTE",2006
,0,56,0,0,6.633567,0,0,,355372,,"PIEMONTE",2006
,0,56,0,0,6.633567,0,0,,359670,,"PIEMONTE",2006
,0,101,0,0,6.692313,0,0,0,320994,3,"PIEMONTE",2006
,0,105,0,0,6.676338,0,0,0,325264,3,"PIEMONTE",2006
,0,101,0,0,,0,0,0,326093,3,"LIGURIA",2006
,0,101,0,0,,0,0,0,326577,3,"LIGURIA",2006
,0,101,0,0,,0,0,0,326783,3,"LIGURIA",2006
,0,105,0,0,6.644587,0,0,0,327626,3,"PIEMONTE",2006
,0,105,0,0,6.691019,0,0,0,329386,3,"PIEMONTE",2006
,0,101,0,0,,0,0,0,329709,3,"LIGURIA",2006
,0,105,0,0,6.687438,0,0,0,329994,3,"LIGURIA",2006
,0,105,0,0,6.656108,0,0,0,330988,3,"LIGURIA",2006
,0,105,0,0,6.683266,0,0,0,331760,3,"PIEMONTE",2006
35.7,1,100,0,1,6.676948,0,0,0,332746,3,"LIGURIA",2006
,0,101,0,0,6.685084,0,0,0,333166,3,"LIGURIA",2006
,0,101,0,0,6.656108,0,0,0,333167,3,"LIGURIA",2006
,0,105,0,0,6.674438,0,0,0,333273,3,"PIEMONTE",2006
,0,105,0,0,6.671713,0,0,0,333495,3,"PIEMONTE",2006
,0,105,0,0,6.671713,0,0,0,333496,3,"PIEMONTE",2006
,0,105,0,0,6.660277,0,0,0,334334,3,"PIEMONTE",2006
,0,105,0,0,6.656108,0,0,0,335680,3,"LIGURIA",2006
,0,105,0,0,6.664517,0,0,0,335681,3,"LIGURIA",2006
,0,105,0,0,6.635911,0,0,0,336221,3,"PIEMONTE",2006
,0,101,0,0,,0,0,0,339995,3,"LIGURIA",2006
,0,101,0,0,6.66642,0,0,0,340332,3,"PIEMONTE",2006
17.42,3,102,0,1,6.64988,0,0,0,341340,3,"PIEMONTE",2006
,0,105,0,0,,0,0,0,341341,3,"PIEMONTE",2006
12.522,3,102,0,1,6.64988,0,0,0,341342,3,"PIEMONTE",2006
17.35,3,102,0,1,6.695041,0,0,0,341344,3,"PIEMONTE",2006
,0,105,0,0,,0,0,0,341345,3,"PIEMONTE",2006
12.828,3,103,0,1,6.695041,0,0,0,341346,3,"PIEMONTE",2006
12.552,4,102,0,1,6.695041,0,0,0,341347,3,"PIEMONTE",2006
,0,101,0,0,6.644587,0,0,,344131,,"PIEMONTE",2006
,0,101,0,0,6.664131,0,0,,351323,,"PIEMONTE",2006
,0,105,0,0,6.686632,0,0,,355370,,"PIEMONTE",2006
,0,105,0,0,6.686632,0,0,,355372,,"PIEMONTE",2006
,0,105,0,0,6.687438,0,0,,356224,,"LIGURIA",2006
,0,105,0,0,6.686632,0,0,,359670,,"PIEMONTE",2006
,1,104,0,0,6.655178,0,0,,359846,,"LIGURIA",2006
,0,101,0,0,6.656108,0,0,,362363,,"LIGURIA",2006
,0,105,0,0,6.685084,0,0,,368033,,"LIGURIA",2006
,0,1,0,0,6.719741,0,0,0,325264,6,"PIEMONTE",2006
,0,1,0,0,6.689359,0,0,0,327626,6,"PIEMONTE",2006
,0,1,0,0,6.585726,0,0,0,329070,6,"LIGURIA",2006
,0,1,0,0,6.60525,0,0,0,329071,6,"LIGURIA",2006
,0,1,0,0,6.625325,0,0,0,329072,6,"LIGURIA",2006
,0,1,0,0,6.568849,0,0,0,329073,6,"LIGURIA",2006
,0,1,0,0,6.733803,0,0,0,329386,6,"PIEMONTE",2006
,0,1,0,0,6.726376,0,0,0,331760,6,"PIEMONTE",2006
,0,1,0,0,6.60809,0,0,0,332223,6,"LIGURIA",2006
,0,1,0,0,6.717922,0,0,0,333273,6,"PIEMONTE",2006
,0,1,0,0,6.715313,0,0,0,333495,6,"PIEMONTE",2006
,0,1,0,0,6.715313,0,0,0,333496,6,"PIEMONTE",2006
,0,1,0,0,6.704368,0,0,0,334334,6,"PIEMONTE",2006
,0,1,0,0,6.623968,0,0,0,334351,6,"LIGURIA",2006
,0,1,0,0,6.568849,0,0,0,334352,6,"LIGURIA",2006
,0,1,0,0,6.586414,0,0,0,334354,6,"LIGURIA",2006
,0,1,0,0,6.621854,0,0,0,335675,6,"LIGURIA",2006
,0,1,0,0,6.681066,0,0,0,336221,6,"PIEMONTE",2006
16.793,0,1,0,1,6.693765,0,0,0,341340,6,"PIEMONTE",2006
,0,1,0,0,,0,0,0,341341,6,"PIEMONTE",2006
13.124,0,1,0,1,6.693765,0,0,0,341342,6,"PIEMONTE",2006
16.969,0,1,0,1,6.737028,0,0,0,341344,6,"PIEMONTE",2006
,0,1,0,0,,0,0,0,341345,6,"PIEMONTE",2006
12.136,0,1,0,1,6.737028,0,0,0,341346,6,"PIEMONTE",2006
13.509,0,1,0,1,6.737028,0,0,0,341347,6,"PIEMONTE",2006
19.947,0,0,0,1,6.530341,0,0,1,346487,6,"LIGURIA",2006
,0,1,0,0,6.729601,0,0,1,355370,6,"PIEMONTE",2006
,0,1,0,0,6.729601,0,0,1,355372,6,"PIEMONTE",2006
,0,1,0,0,6.729601,0,0,1,359670,6,"PIEMONTE",2006
,0,74,0,0,,0,0,1,310791,2,"VENETO",2005
,8,66,0,0,4.079451,0,0,1,310796,2,"VENETO",2005
11.1,18,53,0,1,2.88681,0,0,1,329620,2,"VENETO",2005
,12,59,0,0,,0,0,1,335130,2,"VENETO",2006
,10,61,0,0,2.897347,0,0,1,338596,2,"VENETO",2006
,6,68,0,0,,0,0,1,340105,2,"VENETO",2006
,3,71,0,0,3.627536,0,0,1,343633,2,"VENETO",2006
,0,71,0,0,,0,0,1,344642,2,"VENETO",2006
,10,61,0,0,3.627536,0,0,1,344861,2,"VENETO",2006
,18,53,0,0,3.718244,0,0,1,347997,2,"VENETO",2006
,14,57,0,0,,0,0,1,348805,2,"VENETO",2006
,0,74,0,0,6.215564,0,0,1,358452,2,"VENETO",2006
3.995,17,54,0,1,0,0,0,1,360850,2,"VENETO",2006
,31,40,0,0,,0,0,1,364215,2,"VENETO",2006
,3,71,0,0,,0,0,1,365202,2,"VENETO",2006
,0,71,1,0,,0,0,,467619,,"VENETO",2009
,0,35,0,0,2.641412,0,0,1,310998,11,"LOMBARDIA",2005
,2,33,0,0,,0,0,1,321427,11,"LOMBARDIA",2006
,0,35,0,0,3.524594,0,0,1,321516,11,"LOMBARDIA",2006
4.28,19,15,0,1,1.768832,0,0,1,322944,11,"LOMBARDIA",2005
9.01,20,6,0,1,1.539873,0,0,1,329722,11,"LOMBARDIA",2006
,1,33,0,0,3.061239,0,0,1,329904,11,"LOMBARDIA",2006
6.39,18,13,0,1,1.539873,0,0,1,335597,11,"LOMBARDIA",2006
,14,16,0,0,2.713634,0,0,1,335798,11,"LOMBARDIA",2006
,7,28,0,0,2.74084,0,0,1,343803,11,"LOMBARDIA",2006
,10,24,0,0,2.72307,0,0,1,344533,11,"LOMBARDIA",2006
,8,22,0,0,2.508542,0,0,1,345144,11,"LOMBARDIA",2006
,7,28,0,0,2.218007,0,0,1,345381,11,"LOMBARDIA",2006
,8,27,0,0,2.91159,0,0,1,347144,11,"LOMBARDIA",2006
,8,27,0,0,2.91159,0,0,1,347146,11,"LOMBARDIA",2006
,8,27,0,0,2.91159,0,0,1,347147,11,"LOMBARDIA",2006
,6,28,0,0,2.91159,0,0,1,347877,11,"LOMBARDIA",2006
,4,30,0,0,3.30443,0,0,1,348362,11,"LOMBARDIA",2006
5.1,17,17,0,1,1.947623,0,0,1,349504,11,"LOMBARDIA",2006
,17,18,0,0,,0,0,1,349505,11,"LOMBARDIA",2005
,1,34,0,0,2.798683,0,0,1,350246,11,"LOMBARDIA",2006
,14,21,0,0,,0,0,1,352646,11,"LOMBARDIA",2006
,11,23,0,0,,0,0,1,353870,11,"LOMBARDIA",2006
,4,31,0,0,1.986366,0,0,1,355250,11,"LOMBARDIA",2006
,1,34,0,0,2.583922,0,0,1,355251,11,"LOMBARDIA",2006
,2,33,0,0,2.017034,0,0,1,355255,11,"LOMBARDIA",2006
,11,24,0,0,3.250491,0,0,1,357951,11,"LOMBARDIA",2006
,19,6,0,0,2.017034,0,0,1,358009,11,"LOMBARDIA",2006
,1,34,0,0,2.647379,0,0,1,358408,11,"LOMBARDIA",2006
,1,33,0,0,3.459089,0,0,1,358409,11,"LOMBARDIA",2006
,1,34,0,0,3.521703,0,0,1,358790,11,"LOMBARDIA",2006
,6,28,0,0,2.91159,0,0,1,359637,11,"LOMBARDIA",2006
,11,23,0,0,2.890149,0,0,1,361384,11,"LOMBARDIA",2006
,1,34,0,0,3.061239,0,0,1,362731,11,"LOMBARDIA",2006
,1,34,0,0,3.143376,0,0,1,362929,11,"LOMBARDIA",2006
,0,35,0,0,3.519277,0,0,1,367176,11,"LOMBARDIA",2006
,1,33,0,0,4.251049,0,0,1,367177,11,"LOMBARDIA",2007
,1,34,0,0,3.203275,0,0,1,367179,11,"LOMBARDIA",2006
,1,34,0,0,4.301657,0,0,1,367181,11,"LOMBARDIA",2006
,1,34,0,0,3.798675,0,0,1,367182,11,"LOMBARDIA",2006
,0,35,0,0,3.591625,0,0,1,367183,11,"LOMBARDIA",2006
,0,35,0,0,3.219755,0,0,1,369302,11,"LOMBARDIA",2007
,6,29,0,0,2.017034,0,0,1,370048,11,"LOMBARDIA",2007
,5,30,0,0,3.30443,0,0,1,370624,11,"LOMBARDIA",2007
,5,30,0,0,3.30443,0,0,1,371311,11,"LOMBARDIA",2007
,3,32,0,0,3.001963,0,0,1,372329,11,"LOMBARDIA",2007
,9,25,0,0,2.050913,0,0,1,372701,11,"LOMBARDIA",2007
,10,24,1,0,2.72307,0,0,1,373058,11,"LOMBARDIA",2007
,1,34,0,0,3.143376,0,0,1,374285,11,"LOMBARDIA",2007
,1,34,0,0,4.301657,0,0,1,374286,11,"LOMBARDIA",2007
,1,34,0,0,4.301657,0,0,1,374290,11,"LOMBARDIA",2007
9.6,10,24,0,1,2.85911,0,0,1,374798,11,"LOMBARDIA",2007
9.61,8,27,0,1,3.44719,0,0,1,374799,11,"LOMBARDIA",2007
,14,109,0,0,,0,0,,320593,,"LOMBARDIA",2006
,35,94,0,0,,0,0,,324348,,"LOMBARDIA",2006
,33,92,0,0,,0,0,,324349,,"LOMBARDIA",2006
,36,89,0,0,,0,0,,324350,,"LOMBARDIA",2006
,1,122,0,0,4.122462,0,0,,327878,,"LOMBARDIA",2006
,19,108,0,0,,0,0,,331584,,"LOMBARDIA",2006
,27,100,0,0,4.035708,0,0,,333506,,"LOMBARDIA",2006
,34,93,0,0,,0,0,,334684,,"LOMBARDIA",2006
,16,107,0,0,4.378821,0,0,,335571,,"LOMBARDIA",2006
,15,113,0,0,,0,0,,335572,,"LOMBARDIA",2006
,20,103,0,0,,0,0,,340041,,"LOMBARDIA",2006
,27,100,0,0,,0,0,,340165,,"LOMBARDIA",2006
,26,97,0,0,,0,0,1,344412,8,"LOMBARDIA",2006
,19,108,0,0,,0,0,1,344935,8,"LOMBARDIA",2006
,16,111,0,0,,0,0,1,345194,8,"LOMBARDIA",2006
,12,115,0,0,4.065499,0,0,1,345834,8,"LOMBARDIA",2006
,34,90,0,0,3.536136,0,0,1,345939,8,"LOMBARDIA",2006
,15,112,0,0,,0,0,1,346511,8,"LOMBARDIA",2006
,14,113,0,0,,0,0,1,346512,8,"LOMBARDIA",2006
,19,108,0,0,,0,0,1,346513,8,"LOMBARDIA",2006
,13,114,0,0,,0,0,1,346514,8,"LOMBARDIA",2006
,13,114,0,0,,0,0,1,346515,8,"LOMBARDIA",2006
,14,113,0,0,,0,0,1,346516,8,"LOMBARDIA",2006
,20,103,0,0,,0,0,1,346517,8,"LOMBARDIA",2006
,15,112,0,0,,0,0,1,346518,8,"LOMBARDIA",2006
,14,109,0,0,,0,0,1,346519,8,"LOMBARDIA",2006
,19,104,0,0,,0,0,1,346520,8,"LOMBARDIA",2006
,15,108,0,0,,0,0,1,346521,8,"LOMBARDIA",2006
,14,109,0,0,,0,0,1,346522,8,"LOMBARDIA",2006
,17,106,0,0,,0,0,1,346523,8,"LOMBARDIA",2006
,15,108,0,0,,0,0,1,346524,8,"LOMBARDIA",2006
,16,107,0,0,,0,0,1,346525,8,"LOMBARDIA",2006
,18,105,0,0,,0,0,1,346526,8,"LOMBARDIA",2006
18,12,113,0,1,2.983305,0,0,1,353199,8,"LOMBARDIA",2006
,21,106,0,0,3.999081,0,0,1,355705,8,"LOMBARDIA",2006
,5,122,0,0,,0,0,1,355982,8,"LOMBARDIA",2006
,15,112,0,0,,0,0,1,356260,8,"LOMBARDIA",2006
,19,104,0,0,3.936267,0,0,1,358019,8,"LOMBARDIA",2006
,14,114,0,0,4.378821,0,0,1,358297,8,"LOMBARDIA",2006
,18,110,0,0,,0,0,1,358855,8,"LOMBARDIA",2006
,2,125,0,0,4.122462,0,0,1,359627,8,"LOMBARDIA",2006
,17,110,0,0,3.688579,0,0,1,362440,8,"LOMBARDIA",2006
,28,95,0,0,3.991906,0,0,1,364513,8,"LOMBARDIA",2006
,0,14,0,0,4.856341,0,0,1,313893,3,"EMILIA ROMAGNA",2005
17.36,3,11,0,1,5.101457,0,0,1,315818,3,"EMILIA ROMAGNA",2005
,0,14,0,0,4.948022,0,0,1,317937,3,"EMILIA ROMAGNA",2005
,0,14,0,0,4.856341,0,0,1,319203,3,"EMILIA ROMAGNA",2005
,0,14,0,0,5.118539,0,0,1,319676,3,"EMILIA ROMAGNA",2005
,0,13,0,0,4.856341,0,0,1,313893,3,"EMILIA ROMAGNA",2005
18.147,4,9,0,1,5.101457,0,0,1,315818,3,"EMILIA ROMAGNA",2005
,0,13,0,0,4.948022,0,0,1,317937,3,"EMILIA ROMAGNA",2005
,0,13,0,0,4.856341,0,0,1,319203,3,"EMILIA ROMAGNA",2005
,0,13,0,0,5.118539,0,0,1,319676,3,"EMILIA ROMAGNA",2005
19.761,2,0,0,1,5.066045,0,0,1,344457,3,"EMILIA ROMAGNA",2006
10.77,5,66,0,1,4.193994,0,,1,319999,1,"LOMBARDIA",2005
11.9,18,64,0,1,3.285113,0,0,1,337322,1,"LOMBARDIA",2006
14.09,14,58,0,1,3.089132,0,0,1,347129,1,"LOMBARDIA",2006
16.2,8,79,0,1,3.366709,0,0,1,352949,1,"LOMBARDIA",2006
14.47,8,31,0,1,.8964961,0,,1,336427,10,"LOMBARDIA",2006
13.97,5,25,0,1,2.471906,0,0,0,309060,6,"PIEMONTE",2005
,3,27,0,0,,0,0,0,326098,6,"PIEMONTE",2006
5.67,2,24,0,1,2.471906,0,0,0,329946,6,"PIEMONTE",2005
,4,26,0,0,,0,0,0,329948,6,"PIEMONTE",2005
16.92,6,22,0,1,3.066191,0,0,0,329955,6,"PIEMONTE",2006
,2,28,0,0,,0,0,0,329957,6,"PIEMONTE",2006
,7,23,0,0,,0,0,0,330662,6,"PIEMONTE",2005
14.3,6,24,0,1,2.804874,0,0,0,345952,6,"PIEMONTE",2006
17.92,5,25,0,1,3.413686,0,0,0,352266,6,"PIEMONTE",2006
,1,29,0,0,,0,0,0,352268,6,"PIEMONTE",2006
5.15,22,7,0,1,3.457231,0,0,1,314310,15,"LOMBARDIA",2005
8.52,43,85,0,1,2.476286,0,0,1,314324,15,"LOMBARDIA",2005
9.59,22,110,0,1,1.917511,0,0,1,314581,15,"LOMBARDIA",2005
6.47,24,1,0,1,3.54472,0,0,1,315182,15,"LOMBARDIA",2005
,20,112,0,0,,0,0,1,316124,15,"LOMBARDIA",2005
,7,125,0,0,,0,0,1,316809,15,"LOMBARDIA",2005
,25,107,0,0,4.305834,0,0,1,317057,15,"LOMBARDIA",2005
,25,107,0,0,,0,0,1,317480,15,"LOMBARDIA",2005
7.45,23,109,0,1,3.228153,0,0,1,318137,15,"LOMBARDIA",2005
8.54,31,97,0,1,3.228153,0,0,1,318138,15,"LOMBARDIA",2005
4.62,39,89,0,1,3.532547,0,0,1,318415,15,"LOMBARDIA",2005
12.51,29,6,0,1,2.819651,0,0,1,318847,15,"LOMBARDIA",2005
10.25,25,7,0,1,3.457231,0,0,1,319645,15,"LOMBARDIA",2005
1.98,35,66,0,1,3.483115,0,0,1,319999,15,"LOMBARDIA",2005
,14,114,0,0,4.311779,0,0,1,320593,15,"LOMBARDIA",2006
,5,127,0,0,,0,0,1,322644,15,"VENETO",2006
7.54,24,74,0,1,,0,0,1,322887,15,"LOMBARDIA",2006
,0,132,0,0,4.507624,0,0,1,324138,15,"EMILIA ROMAGNA",2006
17.53,36,98,0,1,3.67711,0,0,1,324348,15,"LOMBARDIA",2006
15.95,34,96,0,1,3.67711,0,0,1,324349,15,"LOMBARDIA",2006
14.11,38,92,0,1,3.67711,0,0,1,324350,15,"LOMBARDIA",2006
,0,128,0,0,4.643506,0,0,1,325729,15,"EMILIA ROMAGNA",2006
,5,127,0,0,,0,0,1,326283,15,"VENETO",2006
,3,125,0,0,,0,0,1,326555,15,"VENETO",2006
,5,123,0,0,,0,0,1,327432,15,"VENETO",2006
,1,127,0,0,,0,0,1,327878,15,"LOMBARDIA",2006
,0,132,0,0,4.507624,0,0,1,328588,15,"EMILIA ROMAGNA",2006
11.28,6,26,0,1,3.402663,0,0,1,329260,15,"VENETO",2006
,7,121,0,0,,0,0,1,329649,15,"VENETO",2006
,1,131,0,0,,0,0,1,329852,15,"VENETO",2006
,6,122,0,0,,0,0,1,331045,15,"VENETO",2006
,6,122,0,0,,0,0,1,331046,15,"VENETO",2006
8.86,6,126,0,1,3.402663,0,0,1,331048,15,"VENETO",2006
,6,126,0,0,,0,0,1,331049,15,"VENETO",2006
,19,113,0,0,,0,0,1,331584,15,"LOMBARDIA",2006
,4,128,0,0,,0,0,1,332607,15,"VENETO",2006
9.48,27,105,0,1,3.059129,0,0,1,333506,15,"LOMBARDIA",2006
10.79,22,76,0,1,2.419746,0,0,1,333507,15,"LOMBARDIA",2006
,5,123,0,0,,0,0,1,333511,15,"VENETO",2006
,7,125,0,0,,0,0,1,333814,15,"VENETO",2006
,1,131,0,0,4.337003,0,0,1,334498,15,"EMILIA ROMAGNA",2006
15.64,26,74,0,1,3.567389,0,0,1,334505,15,"LOMBARDIA",2006
8.88,37,95,0,1,3.457231,0,0,1,334684,15,"LOMBARDIA",2006
,1,127,0,0,,0,0,1,335271,15,"VENETO",2006
,2,85,0,0,4.507624,0,0,1,335420,15,"EMILIA ROMAGNA",2006
17.43,35,42,0,1,3.457231,0,0,1,335442,15,"LOMBARDIA",2006
,3,129,0,0,,0,0,1,335452,15,"VENETO",2006
8.2,15,113,0,1,3.748657,0,0,1,335571,15,"LOMBARDIA",2006
,15,118,0,0,,0,0,1,335572,15,"LOMBARDIA",2006
,2,130,0,0,4.337003,0,0,1,335874,15,"EMILIA ROMAGNA",2006
,15,113,0,0,,0,0,1,336092,15,"LOMBARDIA",2006
,5,127,0,0,,0,0,1,336751,15,"VENETO",2006
,13,115,0,0,,0,0,1,337322,15,"LOMBARDIA",2006
18.79,26,17,0,1,3.228153,0,0,1,339769,15,"LOMBARDIA",2006
,1,131,0,0,,0,0,1,339827,15,"VENETO",2006
,20,108,0,0,,0,0,1,340041,15,"LOMBARDIA",2006
9.05,27,105,0,1,3.228153,0,0,1,340165,15,"LOMBARDIA",2006
,0,132,0,0,3.638638,0,0,1,340369,15,"LOMBARDIA",2006
,3,129,0,0,,0,0,1,343554,15,"LOMBARDIA",2006
,6,122,0,0,,0,0,1,343625,15,"VENETO",2006
16.76,39,61,0,1,3.67711,0,0,1,343770,15,"LOMBARDIA",2006
,5,123,0,0,4.673221,0,0,1,344098,15,"EMILIA ROMAGNA",2006
,0,132,0,0,4.670724,0,0,1,344099,15,"EMILIA ROMAGNA",2006
1.45,25,103,0,1,3.228153,0,0,1,344412,15,"LOMBARDIA",2006
,0,132,0,0,4.250165,0,0,1,344636,15,"VENETO",2006
9.22,18,114,0,1,3.228153,0,0,1,344935,15,"LOMBARDIA",2006
,0,132,0,0,4.775183,0,0,1,345072,15,"EMILIA ROMAGNA",2006
,0,132,0,0,4.775183,0,0,1,345075,15,"EMILIA ROMAGNA",2006
,16,116,0,0,,0,0,1,345194,15,"LOMBARDIA",2006
,7,125,0,0,3.897883,0,0,1,345547,15,"LOMBARDIA",2006
18.36,9,119,0,1,4.136797,0,0,1,345809,15,"EMILIA ROMAGNA",2006
,0,132,0,0,4.507624,0,0,1,345813,15,"EMILIA ROMAGNA",2006
,12,120,0,0,,0,0,1,345834,15,"LOMBARDIA",2006
23.57,34,95,0,1,3.483115,0,0,1,345939,15,"LOMBARDIA",2006
,0,132,0,0,4.643506,0,0,1,346471,15,"EMILIA ROMAGNA",2006
,15,117,0,0,,0,0,1,346511,15,"LOMBARDIA",2006
,15,117,0,0,,0,0,1,346512,15,"LOMBARDIA",2006
1.095,19,113,0,1,3.228153,0,0,1,346513,15,"LOMBARDIA",2006
,13,119,0,0,,0,0,1,346514,15,"LOMBARDIA",2006
,13,119,0,0,,0,0,1,346515,15,"LOMBARDIA",2006
,15,117,0,0,,0,0,1,346516,15,"LOMBARDIA",2006
1.235,20,108,0,1,3.228153,0,0,1,346517,15,"LOMBARDIA",2006
,15,117,0,0,,0,0,1,346518,15,"LOMBARDIA",2006
,15,113,0,0,,0,0,1,346519,15,"LOMBARDIA",2006
1.21,19,109,0,1,3.228153,0,0,1,346520,15,"LOMBARDIA",2006
,16,112,0,0,,0,0,1,346521,15,"LOMBARDIA",2006
,15,113,0,0,,0,0,1,346522,15,"LOMBARDIA",2006
,17,111,0,0,,0,0,1,346523,15,"LOMBARDIA",2006
,15,113,0,0,,0,0,1,346524,15,"LOMBARDIA",2006
,16,112,0,0,,0,0,1,346525,15,"LOMBARDIA",2006
,18,110,0,0,,0,0,1,346526,15,"LOMBARDIA",2006
,13,85,0,0,,0,0,1,347129,15,"LOMBARDIA",2006
,4,83,0,0,,0,0,1,347397,15,"EMILIA ROMAGNA",2006
,0,132,0,0,4.507149,0,0,1,347744,15,"EMILIA ROMAGNA",2006
,8,120,0,0,,0,0,1,347879,15,"LOMBARDIA",2006
,3,129,0,0,,0,0,1,348011,15,"VENETO",2006
,5,127,0,0,,0,0,1,348417,15,"VENETO",2006
,4,124,0,0,4.256959,0,0,1,348907,15,"EMILIA ROMAGNA",2006
,4,124,0,0,,0,0,1,349071,15,"VENETO",2006
,3,129,0,0,,0,0,1,349244,15,"VENETO",2006
,3,125,0,0,,0,0,1,349875,15,"VENETO",2006
,8,124,0,0,3.638638,0,0,1,350485,15,"LOMBARDIA",2006
19.22,29,38,0,1,3.822973,0,0,1,350628,15,"LOMBARDIA",2006
,0,132,0,0,4.567822,0,0,1,351319,15,"EMILIA ROMAGNA",2006
11.35,14,118,0,1,2.737609,0,0,1,352949,15,"LOMBARDIA",2006
,13,117,0,0,4.305834,0,0,1,353199,15,"LOMBARDIA",2006
,6,122,0,0,,0,0,1,353303,15,"VENETO",2006
,15,113,0,0,,0,0,1,353872,15,"LOMBARDIA",2006
7.16,13,119,0,1,3.567389,0,0,1,355392,15,"LOMBARDIA",2006
12.47,15,83,0,1,3.228153,0,0,1,355623,15,"LOMBARDIA",2006
8.8,21,111,0,1,3.339464,0,0,1,355705,15,"LOMBARDIA",2006
,5,127,0,0,4.13643,0,0,1,355982,15,"LOMBARDIA",2006
,15,117,0,0,,0,0,1,356260,15,"LOMBARDIA",2006
15.76,34,65,0,1,3.400697,0,0,1,357407,15,"LOMBARDIA",2006
,19,109,0,0,,0,0,1,358019,15,"LOMBARDIA",2006
,15,118,0,0,,0,0,1,358297,15,"LOMBARDIA",2006
,6,122,0,0,,0,0,1,358606,15,"VENETO",2006
,18,115,0,0,,0,0,1,358855,15,"LOMBARDIA",2006
,7,82,0,0,,0,0,1,359320,15,"EMILIA ROMAGNA",2006
,2,130,0,0,,0,0,1,359627,15,"LOMBARDIA",2006
,24,75,0,0,,0,0,1,360017,15,"LOMBARDIA",2006
7.36,5,12,0,1,3.441987,0,0,1,360276,15,"VENETO",2006
,0,132,0,0,4.387475,0,0,1,360832,15,"EMILIA ROMAGNA",2006
5.99,17,115,0,1,3.628546,0,0,1,362440,15,"LOMBARDIA",2006
,26,40,0,0,,0,0,1,363047,15,"LOMBARDIA",2006
17.78,30,98,0,1,1.923519,0,0,1,364513,15,"LOMBARDIA",2006
,0,132,0,0,4.250165,0,0,1,365205,15,"VENETO",2006
10.538,28,104,0,1,0,0,0,1,365245,15,"LOMBARDIA",2007
2.75,29,99,0,1,3.228153,0,0,1,365803,15,"LOMBARDIA",2007
12.42,27,71,0,1,3.397959,0,0,1,366150,15,"LOMBARDIA",2007
12.85,24,104,0,1,3.228153,0,0,1,366610,15,"LOMBARDIA",2007
10.69,22,111,0,1,3.628546,0,0,1,366612,15,"LOMBARDIA",2007
,26,102,0,0,3.834126,0,0,1,366704,15,"LOMBARDIA",2007
16.13,28,19,0,1,3.228153,0,0,1,366887,15,"LOMBARDIA",2007
,3,129,0,0,,0,0,1,367293,15,"VENETO",2007
,5,127,0,0,,0,0,1,367374,15,"LOMBARDIA",2007
13.56,28,100,0,1,3.228153,0,0,1,367760,15,"LOMBARDIA",2007
19.36,37,96,0,1,3.598079,0,0,1,367862,15,"LOMBARDIA",2007
,4,128,0,0,,0,0,1,368473,15,"LOMBARDIA",2007
13.32,6,12,0,1,3.402663,0,0,1,368572,15,"VENETO",2007
18.57,32,96,0,1,3.228153,0,0,1,368584,15,"LOMBARDIA",2007
,12,116,0,0,3.745,0,0,1,369351,15,"EMILIA ROMAGNA",2007
,2,130,0,0,,0,0,1,369395,15,"VENETO",2007
